prob,match_category,similarity_sentence,detailed_explanation,pair_id,run_id,entity_id_a,entity_id_b,sim_vorname_lev,sim_vorname_jw,sim_vorname_cos,sim_vorname_soundex,sim_vorname_metaphone,sim_vorname_dmetaphone,sim_nachname_lev,sim_nachname_jw,sim_nachname_cos,sim_nachname_soundex,sim_nachname_metaphone,sim_nachname_dmetaphone,sim_strasse_lev,sim_strasse_jw,sim_strasse_cos,sim_strasse_soundex,sim_strasse_metaphone,sim_strasse_dmetaphone,sim_stadt_lev,sim_stadt_jw,sim_stadt_cos,sim_stadt_soundex,sim_stadt_metaphone,sim_stadt_dmetaphone,sim_land_lev,sim_land_jw,sim_land_cos,sim_land_soundex,sim_land_metaphone,sim_land_dmetaphone,sim_email_lev,sim_email_jw,sim_email_cos,sim_email_soundex,sim_email_metaphone,sim_email_dmetaphone,sim_telefon_lev,sim_telefon_jw,sim_telefon_cos,sim_telefon_soundex,sim_telefon_metaphone,sim_telefon_dmetaphone,sim_plz_eq,top_features,feature_contributions
0.33,Unklare Dublette,Alle Vergleichsattribute weisen insgesamt mehrere Abweichungen auf,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail, Vorname gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei PLZ, Stadt, Straße wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Land, Nachname, Telefon tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: leicht ähnlich (merklicher Einfluss)
- Straße: unterschiedlich (merklicher Einfluss)
- Stadt: unterschiedlich (merklicher Einfluss)
- E-Mail: leicht ähnlich (merklicher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)

**Schwache Signale:**
- Telefon: leicht ähnlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",1309,c8b3463658b7423f992daa55f50145f1,146,645,0.4285714285714286,0.6761904761904761,0.12119250071804738,0.0,0.0,0.0,0.125,0.4305555555555555,0.0,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,0.0,0.0,0.0,0.11111111111111116,0.4537037037037037,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.6305346700083542,0.0701926648045655,0.0,0.0,0.0,0.23076923076923073,0.5760683760683761,0.0,0.0,1.0,0.0,0,"sim_stadt_lev, sim_email_jw, sim_strasse_jw","{""Name"": 0.185603054905916, ""Stra\u00dfe"": 0.1275185620044983, ""PLZ"": 0.0076968440557939714, ""Stadt"": 0.17273728611003783, ""Land"": 0.014750671698877612, ""E-Mail"": 0.10556304600734642, ""Telefon"": 0.0832387856134893}"
0.33,Unklare Dublette,Alle Vergleichsattribute weitgehend identisch außer PLZ,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail, Stadt gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei PLZ wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Land, Nachname, Straße, Telefon, Vorname tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: leicht ähnlich (sehr hoher Einfluss)
- Straße: leicht ähnlich (sehr hoher Einfluss)
- Stadt: leicht ähnlich (merklicher Einfluss)
- E-Mail: leicht ähnlich (merklicher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)

**Schwache Signale:**
- Land: leicht ähnlich (geringer Einfluss)
- Telefon: leicht ähnlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",648,c8b3463658b7423f992daa55f50145f1,103,1021,0.1428571428571429,0.5396825396825397,0.02817942730956341,0.0,0.0,0.0,0.16666666666666663,0.47222222222222215,0.0,0.0,0.0,0.0,0.1428571428571429,0.5492063492063491,0.0,0.0,0.0,0.0,0.5,0.6444444444444445,0.06572689769336666,0.0,0.0,0.0,0.2727272727272727,0.5670995670995671,0.016783852917667826,0.0,0.0,0.0,0.38095238095238093,0.5548085901027077,0.07910857113945506,0.0,0.0,0.0,0.18181818181818177,0.5878787878787879,0.04003884811423605,1.0,1.0,0.0,0,"sim_strasse_lev, sim_strasse_jw, sim_email_jw","{""Name"": 0.21867255173975314, ""Stra\u00dfe"": 0.19609122441853752, ""PLZ"": 0.005707182863893589, ""Stadt"": 0.13141898050045947, ""Land"": 0.014726110707486705, ""E-Mail"": 0.09977012012139995, ""Telefon"": 0.09245325990434569}"
0.33,Unklare Dublette,Alle Vergleichsattribute weitgehend identisch außer Straße und PLZ,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail, Stadt gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei PLZ, Straße wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Land, Nachname, Telefon, Vorname tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: leicht ähnlich (merklicher Einfluss)
- Straße: unterschiedlich (sehr hoher Einfluss)
- E-Mail: leicht ähnlich (merklicher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)

**Schwache Signale:**
- Stadt: leicht ähnlich (geringer Einfluss)
- Telefon: leicht ähnlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",776,c8b3463658b7423f992daa55f50145f1,102,1035,0.2857142857142857,0.5396825396825397,0.030495510630223002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.45925925925925926,0.018324782709156877,0.0,0.0,0.0,0.4285714285714286,0.7825396825396825,0.2779392382323693,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38095238095238093,0.6265771265771266,0.06913774354582579,0.0,0.0,0.0,0.16666666666666663,0.5055555555555555,0.007671367200844247,0.0,1.0,0.0,0,"sim_strasse_lev, sim_strasse_jw, sim_email_jw","{""Name"": 0.1852870852307687, ""Stra\u00dfe"": 0.21874552223178895, ""PLZ"": 0.00538437810600531, ""Stadt"": 0.0910250942300366, ""Land"": 0.01700559293760888, ""E-Mail"": 0.10496264903216408, ""Telefon"": 0.09468953704032632}"
0.33,Unklare Dublette,Alle Vergleichsattribute weisen insgesamt mehrere Abweichungen auf,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail, Nachname gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei Land, PLZ, Straße, Telefon wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Stadt, Vorname tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: leicht ähnlich (merklicher Einfluss)
- Straße: unterschiedlich (merklicher Einfluss)
- Stadt: leicht ähnlich (merklicher Einfluss)
- E-Mail: leicht ähnlich (merklicher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)
- Land: unterschiedlich (geringer Einfluss)
- Telefon: unterschiedlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",1839,c8b3463658b7423f992daa55f50145f1,457,776,0.16666666666666663,0.5,0.039059472275761724,0.0,0.0,0.0,0.4444444444444444,0.7037037037037037,0.15849511614861142,0.0,0.0,0.0,0.11764705882352944,0.4262443438914027,0.0,0.0,0.0,0.0,0.09999999999999998,0.5333333333333333,0.0,0.0,0.0,0.0,0.09090909090909094,0.47474747474747475,0.034029952969866724,0.0,0.0,0.0,0.5294117647058824,0.7901960784313726,0.1510023545610138,0.0,0.0,0.0,0.15384615384615385,0.3900543900543901,0.016373784904070394,0.0,1.0,0.0,0,"sim_stadt_lev, sim_strasse_jw, sim_strasse_lev","{""Name"": 0.18010118983784285, ""Stra\u00dfe"": 0.1922809472265661, ""PLZ"": 0.005089629170064132, ""Stadt"": 0.17818619184127615, ""Land"": 0.012661273856334343, ""E-Mail"": 0.10600718505152698, ""Telefon"": 0.08648172984012778}"
0.33,Unklare Dublette,Alle Vergleichsattribute weisen insgesamt mehrere Abweichungen auf,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail, Nachname gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei Land, PLZ, Straße wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Stadt, Telefon, Vorname tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: leicht ähnlich (merklicher Einfluss)
- Straße: unterschiedlich (sehr hoher Einfluss)
- Stadt: leicht ähnlich (merklicher Einfluss)
- E-Mail: leicht ähnlich (merklicher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)
- Land: unterschiedlich (geringer Einfluss)

**Schwache Signale:**
- Telefon: leicht ähnlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",1486,c8b3463658b7423f992daa55f50145f1,317,945,0.2857142857142857,0.565079365079365,0.031092822202481267,0.0,0.0,0.0,0.5,0.6666666666666666,0.23103013140620085,0.0,0.0,0.0,0.17391304347826086,0.4984472049689441,0.012988432510871634,0.0,0.0,0.0,0.16666666666666663,0.5888888888888889,0.004782002805268673,0.0,0.0,0.0,0.1428571428571429,0.4920634920634921,0.0,0.0,0.0,0.0,0.40909090909090906,0.5984848484848485,0.07676106622909058,0.0,0.0,0.0,0.3076923076923077,0.6602564102564102,0.04264327197088883,1.0,1.0,0.0,0,"sim_strasse_jw, sim_stadt_lev, sim_strasse_lev","{""Name"": 0.19257409060899233, ""Stra\u00dfe"": 0.20233567357695295, ""PLZ"": 0.005407607224814382, ""Stadt"": 0.17440907127686586, ""Land"": 0.01147052842225377, ""E-Mail"": 0.10134102653821278, ""Telefon"": 0.08806875439459573}"
0.33,Unklare Dublette,Alle Vergleichsattribute weisen insgesamt mehrere Abweichungen auf,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail, Straße gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei Land, PLZ, Stadt wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Nachname, Telefon, Vorname tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: leicht ähnlich (merklicher Einfluss)
- Straße: leicht ähnlich (merklicher Einfluss)
- Stadt: unterschiedlich (sehr hoher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)
- Land: unterschiedlich (geringer Einfluss)

**Schwache Signale:**
- E-Mail: leicht ähnlich (geringer Einfluss)
- Telefon: leicht ähnlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",760,c8b3463658b7423f992daa55f50145f1,65,1017,0.30000000000000004,0.5666666666666667,0.03420322985446946,0.0,0.0,0.0,0.33333333333333337,0.5777777777777778,0.0795016219101452,0.0,0.0,0.0,0.4444444444444444,0.6296296296296297,0.15949897875240004,0.0,0.0,0.0,0.06666666666666665,0.46262626262626255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.6100098731677679,0.0888609824501454,0.0,0.0,0.0,0.18181818181818177,0.5045454545454545,0.007441110786656842,1.0,1.0,0.0,0,"sim_strasse_jw, sim_stadt_lev, sim_email_jw","{""Name"": 0.1911597428940632, ""Stra\u00dfe"": 0.16423302457524808, ""PLZ"": 0.006120054584211101, ""Stadt"": 0.19588329488500786, ""Land"": 0.007726811171276337, ""E-Mail"": 0.09835432615083935, ""Telefon"": 0.08655031631340881}"
0.33,Unklare Dublette,Alle Vergleichsattribute weitgehend identisch außer Straße und PLZ,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail, Vorname gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei PLZ, Straße wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Land, Nachname, Stadt, Telefon tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: leicht ähnlich (merklicher Einfluss)
- Straße: unterschiedlich (sehr hoher Einfluss)
- Stadt: leicht ähnlich (merklicher Einfluss)
- E-Mail: leicht ähnlich (merklicher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)

**Schwache Signale:**
- Land: sehr ähnlich (geringer Einfluss)
- Telefon: leicht ähnlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",469,c8b3463658b7423f992daa55f50145f1,775,754,0.4,0.6888888888888888,0.03386690178099752,0.0,0.0,0.0,0.19999999999999996,0.48333333333333334,0.025912373314008225,0.0,0.0,0.0,0.16666666666666663,0.4305555555555555,0.0,0.0,0.0,0.0,0.2857142857142857,0.5619047619047619,0.08711757862031179,0.0,0.0,0.0,0.9090909090909091,0.9818181818181818,0.6843938982491783,1.0,0.0,0.0,0.5714285714285714,0.7950396825396826,0.21388243339804439,0.0,0.0,0.0,0.36363636363636365,0.5848484848484848,0.06189050945081824,1.0,1.0,0.0,0,"sim_stadt_lev, sim_strasse_lev, sim_strasse_jw","{""Name"": 0.183619665410798, ""Stra\u00dfe"": 0.20083148652438024, ""PLZ"": 0.0068286366917349635, ""Stadt"": 0.14656247776251013, ""Land"": 0.009404860124670717, ""E-Mail"": 0.11271775960177964, ""Telefon"": 0.07967911322579359}"
0.33,Unklare Dublette,Alle Vergleichsattribute weisen insgesamt mehrere Abweichungen auf,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail, Telefon gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei Land, PLZ, Stadt, Straße wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Nachname, Vorname tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: leicht ähnlich (sehr hoher Einfluss)
- Straße: unterschiedlich (sehr hoher Einfluss)
- Stadt: unterschiedlich (merklicher Einfluss)
- E-Mail: leicht ähnlich (merklicher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)
- Land: unterschiedlich (geringer Einfluss)

**Schwache Signale:**
- Telefon: leicht ähnlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",708,c8b3463658b7423f992daa55f50145f1,262,693,0.16666666666666663,0.47222222222222215,0.02485361487457377,0.0,0.0,0.0,0.125,0.5277777777777778,0.0,0.0,0.0,0.0,0.09090909090909094,0.396969696969697,0.0,0.0,0.0,0.0,0.125,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40740740740740744,0.6757962444236955,0.12576001702453452,0.0,0.0,0.0,0.2857142857142857,0.6168831168831169,0.02054509785675897,0.0,0.0,0.0,0,"sim_stadt_lev, sim_strasse_lev, sim_strasse_jw","{""Name"": 0.23952984282684697, ""Stra\u00dfe"": 0.1995981300188293, ""PLZ"": 0.00564252893841045, ""Stadt"": 0.18822452998288147, ""Land"": 0.007540291936446997, ""E-Mail"": 0.1079490497454415, ""Telefon"": 0.06015430183953213}"
0.33,Unklare Dublette,Alle Vergleichsattribute weitgehend identisch außer PLZ und Stadt,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail, Telefon gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei PLZ, Stadt wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Land, Nachname, Straße, Vorname tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: leicht ähnlich (sehr hoher Einfluss)
- Straße: leicht ähnlich (sehr hoher Einfluss)
- Stadt: unterschiedlich (merklicher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)

**Schwache Signale:**
- Land: leicht ähnlich (geringer Einfluss)
- E-Mail: leicht ähnlich (geringer Einfluss)
- Telefon: leicht ähnlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",578,c8b3463658b7423f992daa55f50145f1,794,886,0.375,0.6583333333333333,0.022978882046507883,0.0,0.0,0.0,0.1428571428571429,0.44761904761904764,0.0,0.0,0.0,0.0,0.26315789473684215,0.5736842105263158,0.005760575414929159,0.0,0.0,0.0,0.09090909090909094,0.41919191919191917,0.0,0.0,0.0,0.0,0.30000000000000004,0.5761904761904763,0.01745320565559822,0.0,0.0,0.0,0.2727272727272727,0.675990675990676,0.04332331743099046,0.0,0.0,0.0,0.0714285714285714,0.5372294372294372,0.010108929212573845,0.0,0.0,0.0,0,"sim_stadt_lev, sim_strasse_lev, sim_strasse_jw","{""Name"": 0.22544090925306168, ""Stra\u00dfe"": 0.21020999428406192, ""PLZ"": 0.00629292261347589, ""Stadt"": 0.18569631317523283, ""Land"": 0.015455816703262588, ""E-Mail"": 0.09686886059963382, ""Telefon"": 0.056477015534618535}"
0.33,Unklare Dublette,Alle Vergleichsattribute weisen insgesamt mehrere Abweichungen auf,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail, Nachname gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei Land, PLZ, Stadt, Straße wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Telefon, Vorname tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: sehr ähnlich (sehr hoher Einfluss)
- Straße: unterschiedlich (sehr hoher Einfluss)
- E-Mail: leicht ähnlich (merklicher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)
- Stadt: unterschiedlich (geringer Einfluss)
- Land: unterschiedlich (geringer Einfluss)

**Schwache Signale:**
- Telefon: leicht ähnlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",739,c8b3463658b7423f992daa55f50145f1,719,1100,0.1428571428571429,0.46428571428571425,0.016615647998448398,0.0,0.0,0.0,0.7142857142857143,0.9428571428571428,0.6756797042471683,0.0,0.0,0.0,0.0625,0.3680555555555555,0.010727672217006608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909094,0.47474747474747475,0.034029952969866724,0.0,0.0,0.0,0.5384615384615384,0.6592948717948718,0.17139314093866778,0.0,0.0,0.0,0.2727272727272727,0.5848484848484848,0.02440988057959487,1.0,1.0,0.0,0,"sim_strasse_jw, sim_email_jw, sim_strasse_lev","{""Name"": 0.2517894530017187, ""Stra\u00dfe"": 0.205738024027731, ""PLZ"": 0.006697578487169306, ""Stadt"": 0.08519978510083097, ""Land"": 0.0116281211924728, ""E-Mail"": 0.12066274908754061, ""Telefon"": 0.09582290610032375}"
0.33,Unklare Dublette,Alle Vergleichsattribute weitgehend identisch außer PLZ,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail, Straße gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei PLZ wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Land, Nachname, Stadt, Telefon, Vorname tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: leicht ähnlich (sehr hoher Einfluss)
- Straße: leicht ähnlich (merklicher Einfluss)
- Stadt: leicht ähnlich (merklicher Einfluss)
- E-Mail: leicht ähnlich (merklicher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)

**Schwache Signale:**
- Land: leicht ähnlich (geringer Einfluss)
- Telefon: leicht ähnlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",948,c8b3463658b7423f992daa55f50145f1,115,573,0.11111111111111116,0.5407407407407407,0.01614217779641699,0.0,0.0,0.0,0.16666666666666663,0.47222222222222215,0.0,0.0,0.0,0.0,0.5,0.6402116402116401,0.14931645877245883,0.0,0.0,0.0,0.23076923076923073,0.576923076923077,0.01278396110458456,0.0,0.0,0.0,0.2727272727272727,0.5670995670995671,0.016783852917667826,0.0,0.0,0.0,0.42307692307692313,0.5884615384615385,0.17377409160791885,0.0,0.0,0.0,0.3846153846153846,0.6923076923076922,0.07009991874602924,1.0,1.0,0.0,0,"sim_strasse_jw, sim_stadt_lev, sim_email_jw","{""Name"": 0.2392746335077829, ""Stra\u00dfe"": 0.11694270483667746, ""PLZ"": 0.007198295055720088, ""Stadt"": 0.1854633864573554, ""Land"": 0.017562690919025147, ""E-Mail"": 0.1032170948844371, ""Telefon"": 0.08093630895959122}"
0.33,Unklare Dublette,Alle Vergleichsattribute weitgehend identisch außer Straße und PLZ,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei PLZ, Straße wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Land, Nachname, Stadt, Telefon, Vorname tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: leicht ähnlich (sehr hoher Einfluss)
- Straße: unterschiedlich (sehr hoher Einfluss)
- Stadt: leicht ähnlich (merklicher Einfluss)
- E-Mail: leicht ähnlich (merklicher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)

**Schwache Signale:**
- Land: leicht ähnlich (geringer Einfluss)
- Telefon: leicht ähnlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",889,c8b3463658b7423f992daa55f50145f1,425,1016,0.11111111111111116,0.5185185185185185,0.01721086686700928,0.0,0.0,0.0,0.0,0.0,0.03254609760962221,0.0,0.0,0.0,0.0714285714285714,0.38311688311688313,0.0,0.0,0.0,0.0,0.33333333333333337,0.5907407407407408,0.06701330555067274,0.0,0.0,0.0,0.11111111111111116,0.7333333333333334,0.06171407748963425,0.0,0.0,0.0,0.5217391304347826,0.7034749670619235,0.19862505093067384,0.0,0.0,0.0,0.23076923076923073,0.6316239316239316,0.016909642310974072,0.0,0.0,0.0,0,"sim_strasse_jw, sim_strasse_lev, sim_email_jw","{""Name"": 0.2208358287648622, ""Stra\u00dfe"": 0.21267586024149263, ""PLZ"": 0.005184550408011576, ""Stadt"": 0.14913782779665027, ""Land"": 0.01633321218805519, ""E-Mail"": 0.11228286983329945, ""Telefon"": 0.06329388511035158}"
0.328,Unklare Dublette,Alle Vergleichsattribute weitgehend identisch außer PLZ und Stadt,"**Modellbasierte Einschätzung**

Das Modell stuft dieses Datensatzpaar als **Unklare Dublette** ein.

Die Entscheidung wird insbesondere durch Übereinstimmungen bei E-Mail, Straße, Vorname gestützt, die einen positiven Einfluss auf die Modellbewertung haben.

Abweichungen bei PLZ, Stadt wirken dämpfend auf die Modellbewertung.

Weitere Merkmale wie Land, Nachname, Telefon tragen nur begrenzt zur Entscheidungsfindung bei.

**Attributbasierte Evidenz**

**Stark entscheidungsrelevant:**
- Name: leicht ähnlich (sehr hoher Einfluss)
- Straße: leicht ähnlich (merklicher Einfluss)
- Stadt: unterschiedlich (merklicher Einfluss)
- E-Mail: leicht ähnlich (merklicher Einfluss)

**Abweichungen:**
- PLZ: unterschiedlich (geringer Einfluss)

**Schwache Signale:**
- Telefon: leicht ähnlich (geringer Einfluss)

**Governance-Hinweis**

Die Einschätzung stellt eine modellbasierte Empfehlung dar und ersetzt keine fachliche Entscheidung.",940,c8b3463658b7423f992daa55f50145f1,401,1102,0.375,0.6583333333333333,0.1612538462705332,0.0,0.0,0.0,0.19999999999999996,0.48333333333333334,0.0,0.0,0.0,0.0,0.375,0.6027777777777777,0.07537705058781147,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47619047619047616,0.7308270676691729,0.0786423756056253,0.0,0.0,0.0,0.15384615384615385,0.5615384615384615,0.0,0.0,1.0,0.0,0,"sim_strasse_jw, sim_stadt_lev, sim_email_jw","{""Name"": 0.22232516956857223, ""Stra\u00dfe"": 0.1839282251111347, ""PLZ"": 0.006943771862756792, ""Stadt"": 0.15525345023270593, ""Land"": 0.018137061729082943, ""E-Mail"": 0.1013857542885081, ""Telefon"": 0.08073284164924052}"
